name,artists,primary_color,album_name,album_image,album_type,spotify_url
Tunnel Vision,mildrage,undefined,Tunnel Vision,https://i.scdn.co/image/ab67616d0000b273d9f642eaa65f70b472cfe52e,single,https://open.spotify.com/track/0FtVqb5xr8QYxrDRWPOMSF
Armeria,mildrage,undefined,Armeria,https://i.scdn.co/image/ab67616d0000b2733710be9e664dbbca1d7eae2a,single,https://open.spotify.com/track/4ZcpiXlazBfXliUVX7w6Ie
Silent spear,mildrage,undefined,ROM,https://i.scdn.co/image/ab67616d0000b2739e85ac9f60018beed534b184,single,https://open.spotify.com/track/5l5O5zu4Vnmse6SHbxORDM
Grass Stains,Microwave,undefined,Stovall,https://i.scdn.co/image/ab67616d0000b2731dcfc3c1dec1c803f02cdf6b,album,https://open.spotify.com/track/7clywcCuyZ2lcruwKQ7Kxo
Run Wild, Young Beauty,Hotel Books,undefined,Run Wild, Young Beauty,https://i.scdn.co/image/ab67616d0000b273c94b0349de11493ad92fa8e0,album,https://open.spotify.com/track/6u4bUmCfmUXS9J0Wt4ki8V
Safe and Sound,WATERMEDOWN,undefined,Somewhere Sleepless,https://i.scdn.co/image/ab67616d0000b273cfa66bdc0fcf63a221c680e3,single,https://open.spotify.com/track/44jB8kKfC85OZZuQAQ7M4K
Even Bother,Dikembe,undefined,Mediumship,https://i.scdn.co/image/ab67616d0000b273da0b9a1a4c959202261aca7f,album,https://open.spotify.com/track/39eqTOBQYIGr8MFsaaQMdw
Myron,Lil Uzi Vert,undefined,Eternal Atake (Deluxe) - LUV vs. The World 2,https://i.scdn.co/image/ab67616d0000b273dea510881ec1e506485303e4,album,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
Poof,Pi’erre Bourne,undefined,The Life Of Pi'erre 4,https://i.scdn.co/image/ab67616d0000b27346fe2968c4c6f8f82ab4eb5b,album,https://open.spotify.com/track/4k95J448xydiVtD4PXMvpY
Plain Jane,A$AP Ferg,undefined,Still Striving,https://i.scdn.co/image/ab67616d0000b273d79cfa3155b50beb5dbeeb9a,album,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
Lucid Dreams (feat. Lil Uzi Vert) - Remix,Juice WRLD, Lil Uzi Vert,undefined,Goodbye & Good Riddance (Anniversary Edition),https://i.scdn.co/image/ab67616d0000b2735b611f942ee0f9c4e431407f,album,https://open.spotify.com/track/4iHMpfDjapiXaYUv41Ssvq
Getting Older,Billie Eilish,undefined,Happier Than Ever,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e,album,https://open.spotify.com/track/4HOryCnbme0zBnF8LWij3f
Rose,Windrunner,undefined,MAI,https://i.scdn.co/image/ab67616d0000b27336c86f4717e28183a48ac69d,album,https://open.spotify.com/track/6VA7TlVRtJtj4ghTl9y1JI
Fade,Casey,undefined,Fade,https://i.scdn.co/image/ab67616d0000b2734fd40d872cd3b1e729e2289a,single,https://open.spotify.com/track/5hfI76iZ84umCMKhhi0ZHl
Daylight,Our Past Days,undefined,Keep Safe,https://i.scdn.co/image/ab67616d0000b273441a01aaa4032f5474ab8b55,album,https://open.spotify.com/track/13eqYLarUvjQzm61JetNb2
Shiver,Vacant Home,undefined,Reflect, Respond,https://i.scdn.co/image/ab67616d0000b273e0c1a68c806bd7b1db43d3e8,album,https://open.spotify.com/track/3ntEiL5GlHfApGNBKmjr2a
Everstone,The Comfort,undefined,Everstone,https://i.scdn.co/image/ab67616d0000b2735fd28e8989cdb71157c3340c,single,https://open.spotify.com/track/3htd7sVbproaSI5wY7s7iR
Mourning,Casey,undefined,Love Is Not Enough,https://i.scdn.co/image/ab67616d0000b273d9512201322147ca0832fbfe,album,https://open.spotify.com/track/69JQU29MVHDGK8SXExZmKb
Reciprocation,Whale Bones,undefined,Island Fire,https://i.scdn.co/image/ab67616d0000b273123d88ec510d507d60bcca1a,album,https://open.spotify.com/track/0OWFdkdEFGZf1jrVCJz9l7
You and Me,Inchaos,undefined,You and Me,https://i.scdn.co/image/ab67616d0000b273a5d7d410bd5f374d7c7e3362,single,https://open.spotify.com/track/5HcO9ae1NXw9U5slvgk9EQ
Butterfly Effect,Inchaos,undefined,Butterfly Effect,https://i.scdn.co/image/ab67616d0000b27300f1115c9e1bc0bfc665e467,single,https://open.spotify.com/track/3aeZCslhoH0Noe2UHIHVYU
Prayer,Inchaos,undefined,Prayer,https://i.scdn.co/image/ab67616d0000b27387763e070689d8d5ce8e8e73,single,https://open.spotify.com/track/3l3FO9s9eRijx02EIBtTMt
Laugh Now Cry Later (feat. Lil Durk),Drake, Lil Durk,undefined,Laugh Now Cry Later (feat. Lil Durk),https://i.scdn.co/image/ab67616d0000b273b835f6c6f16094a0030fe348,single,https://open.spotify.com/track/42GOIiPxJQPPLupSqJUmSS
Caro,Bad Bunny,undefined,X 100PRE,https://i.scdn.co/image/ab67616d0000b2732fbd77033247e889cb7d2ac4,album,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
Sigues Con El,Arcángel, Sech, Dímelo Flow,undefined,Sigues Con El,https://i.scdn.co/image/ab67616d0000b273cb757053249cfc9b5182d670,single,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
Diles,Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz,undefined,Diles,https://i.scdn.co/image/ab67616d0000b273f62aa1dd0b43f583418cd018,single,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
Otra Noche Sin Ti,J Balvin, Khalid,undefined,Otra Noche Sin Ti,https://i.scdn.co/image/ab67616d0000b2730be3514a5b184c135a27d7f1,single,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
911,Sech,undefined,42,https://i.scdn.co/image/ab67616d0000b273fe23dd528684203b1b2eb754,album,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
Love On The Brain,Rihanna,undefined,ANTI (Deluxe),https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,album,https://open.spotify.com/track/5oO3drDxtziYU2H1X23ZIp
Work,Rihanna, Drake,undefined,ANTI (Deluxe),https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,album,https://open.spotify.com/track/72TFWvU3wUYdUuxejTTIzt
Qué Más Pues?,J Balvin, Maria Becerra,undefined,Qué Más Pues?,https://i.scdn.co/image/ab67616d0000b27374063b2c20fb50f80388eac2,single,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e
Amorfoda,Bad Bunny,undefined,Amorfoda,https://i.scdn.co/image/ab67616d0000b273f68d3148a46b457e05f2acde,single,https://open.spotify.com/track/68QcquxCS39cQGTsRrJWIR
Cómo Le Digo,KHEA, Omar Varela, Asan,undefined,Cómo Le Digo,https://i.scdn.co/image/ab67616d0000b273862fefcae369d0543caf9983,single,https://open.spotify.com/track/0K0soSt52EhMS9FohRObdK
A Tu Merced,Bad Bunny,undefined,YHLQMDLG,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,album,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
Otro Trago,Sech, Darell,undefined,Sueños,https://i.scdn.co/image/ab67616d0000b2738643435482956bab8aa6fcfe,album,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
Vete,KHEA, Omar Varela,undefined,Vete,https://i.scdn.co/image/ab67616d0000b273bc054b4816ce07086ac0f772,single,https://open.spotify.com/track/0BMXB8USeC2zVufRWBcMuY
DÁKITI,Bad Bunny, Jhayco,undefined,EL ÚLTIMO TOUR DEL MUNDO,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,album,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
Soy Peor,Bad Bunny,undefined,Soy Peor,https://i.scdn.co/image/ab67616d0000b273955c3c2ac8d97e1355b2e3c2,single,https://open.spotify.com/track/1JxhrUWZjuI8AOjDJ1JpMN
WACHA,KHEA, Duki,undefined,WACHA,https://i.scdn.co/image/ab67616d0000b273691048a345204f6643f1ca67,single,https://open.spotify.com/track/5RmSunLqeDqNWww8LWhAiK
Por Eso Vine,Paulo Londra,undefined,Homerun,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,album,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu
AM Remix,Nio Garcia, J Balvin, Bad Bunny,undefined,AM Remix,https://i.scdn.co/image/ab67616d0000b2732ae66aa58208495074d88fd0,single,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
Callaita,Bad Bunny, Tainy,undefined,Callaita,https://i.scdn.co/image/ab67616d0000b2734aef420e62863ebf622c27f5,single,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
Yonaguni,Bad Bunny,undefined,Yonaguni,https://i.scdn.co/image/ab67616d0000b27364afd6879102d03460bd3ad9,single,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS
Chica Paranormal,Paulo Londra,undefined,Homerun,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,album,https://open.spotify.com/track/3krzcyMKlRXjVkJFZqMN4t
She Don't Give a Fo,Duki, KHEA,undefined,She Don't Give a Fo,https://i.scdn.co/image/ab67616d0000b2733ba92b218fbc97d244235a21,single,https://open.spotify.com/track/03a359wbiUsjN9h6yzXvmS
Querido Amigo,Paulo Londra,undefined,Homerun,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,album,https://open.spotify.com/track/34w1ycoersTjtBsRQsKzgT
Pa Ti,Bad Bunny, Bryant Myers,undefined,Pa Ti,https://i.scdn.co/image/ab67616d0000b273660c5caa0c4dd308f940aca1,single,https://open.spotify.com/track/2QrGCbW0ylj94JfkgLZFlA
Grow - A COLORS ENCORE,FACESOUL,undefined,Grow - A COLORS ENCORE,https://i.scdn.co/image/ab67616d0000b273d15d29e265d72bfff11712f9,single,https://open.spotify.com/track/4NIIAwRjwayqGCk929daQh
Follow The Leader,George The Poet, Maverick Sabre, Jorja Smith,undefined,Follow The Leader,https://i.scdn.co/image/ab67616d0000b27317be7f1f3e87065a12caefd0,single,https://open.spotify.com/track/2gMLeSLwBdO9r3PPkOjEeM
Your Last Chance,Lewis Lymon & The Teenchords,undefined,Doo Wop Essentials,https://i.scdn.co/image/ab67616d0000b2735a83255ddd2a22d937ae56e8,compilation,https://open.spotify.com/track/4m5foXJTtPh6ow0i0RdCgX
Last Chance,Shotgun Willy,undefined,Last Chance,https://i.scdn.co/image/ab67616d0000b273169a31d0947b64153df4c5bb,single,https://open.spotify.com/track/20D6llRck15SJIY1g9y5lJ
Mr. Sandman,The Chordettes,undefined,The Chordettes' Best,https://i.scdn.co/image/ab67616d0000b2734dafc693fd369457726d5c4e,album,https://open.spotify.com/track/1T3tP6HvCgDF8ewpRqwM1e
I Might,Lil Xan, YBN Nahmir, $teven Cannon, Almighty Jay,undefined,I Might,https://i.scdn.co/image/ab67616d0000b273947accc1a96d06b5dabced20,single,https://open.spotify.com/track/3avOJ1f2enV2nY312xeB9B
Titanic,Juice WRLD,undefined,Legends Never Die,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,album,https://open.spotify.com/track/1YM6c2sxbf2Jacl9IFgn4I
Conversations,Juice WRLD,undefined,Legends Never Die,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,album,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
I'll Be Fine,Juice WRLD,undefined,Goodbye & Good Riddance (Anniversary Edition),https://i.scdn.co/image/ab67616d0000b2735b611f942ee0f9c4e431407f,album,https://open.spotify.com/track/3vZWCJ96DkfL2T7Cd2pfGA
Black & White,Juice WRLD,undefined,Goodbye & Good Riddance (Anniversary Edition),https://i.scdn.co/image/ab67616d0000b2735b611f942ee0f9c4e431407f,album,https://open.spotify.com/track/1FCFImlwCiQdxvq3d4GAZH
Hurt Me,Juice WRLD,undefined,Goodbye & Good Riddance (Anniversary Edition),https://i.scdn.co/image/ab67616d0000b2735b611f942ee0f9c4e431407f,album,https://open.spotify.com/track/6exleWnnzaUxbhs4CbH4vM
Scared Of Love,Juice WRLD,undefined,Goodbye & Good Riddance (Anniversary Edition),https://i.scdn.co/image/ab67616d0000b2735b611f942ee0f9c4e431407f,album,https://open.spotify.com/track/5dI3V6L3bOb81UtdhXQPg7
Candles,Juice WRLD,undefined,Goodbye & Good Riddance (Anniversary Edition),https://i.scdn.co/image/ab67616d0000b2735b611f942ee0f9c4e431407f,album,https://open.spotify.com/track/5zhrNkDcKAbiI3boCxS3gc
I'm Still,Juice WRLD,undefined,Goodbye & Good Riddance (Anniversary Edition),https://i.scdn.co/image/ab67616d0000b2735b611f942ee0f9c4e431407f,album,https://open.spotify.com/track/7pLPwzZdSI5NPUXcFfOiVY
All Girls Are The Same,Juice WRLD,undefined,Goodbye & Good Riddance (Anniversary Edition),https://i.scdn.co/image/ab67616d0000b2735b611f942ee0f9c4e431407f,album,https://open.spotify.com/track/0CbqkUYwQgwzwPsQYO3pHv
Come & Go (with Marshmello),Juice WRLD, Marshmello,undefined,Legends Never Die,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,album,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
Lucid Dreams,Juice WRLD,undefined,Goodbye & Good Riddance,https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4,album,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
Shotta Flow (feat. Blueface) [Remix],NLE Choppa, Blueface,undefined,Cottonwood,https://i.scdn.co/image/ab67616d0000b2731e386c4c1a5e8ae2f9bbb3c0,album,https://open.spotify.com/track/5BJMeoCXXgbRAWfp6fTulr
Laugh Now Cry Later (feat. Lil Durk),Drake, Lil Durk,undefined,Laugh Now Cry Later (feat. Lil Durk),https://i.scdn.co/image/ab67616d0000b27352c75ed37313b889447011ef,single,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
bad guy,Billie Eilish,undefined,WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,album,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
when the party's over,Billie Eilish,undefined,WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,album,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
Baby Sasuke,Future, Lil Uzi Vert,undefined,Pluto x Baby Pluto (Deluxe),https://i.scdn.co/image/ab67616d0000b2738efe5b8d9a3544b98aa6a85e,album,https://open.spotify.com/track/4Y4Xmm8OLUJSdR9OkaxV97
Far,Lil Xan,undefined,Far,https://i.scdn.co/image/ab67616d0000b273c84966159e666f79bb8e78ef,single,https://open.spotify.com/track/07KL2QUK4ghK0BzyrPGqsg
Miss The Rage (feat. Playboi Carti),Trippie Redd, Playboi Carti,undefined,Miss The Rage (feat. Playboi Carti),https://i.scdn.co/image/ab67616d0000b273d9b293fd7af470ec2c58e75f,single,https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq
Holy Smokes,Trippie Redd, Lil Uzi Vert,undefined,Holy Smokes (feat. Lil Uzi Vert),https://i.scdn.co/image/ab67616d0000b273924229a8ef79e3d4f90cb324,single,https://open.spotify.com/track/3EpF150nXMSNjiH0bbmXIL
XO Tour Llif3,Lil Uzi Vert,undefined,Luv Is Rage 2,https://i.scdn.co/image/ab67616d0000b27341b41e6f7924e530a9b00f9c,album,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
Still Runnin (feat. Meek Mill),Lil Baby, Lil Durk, Meek Mill,undefined,The Voice of the Heroes,https://i.scdn.co/image/ab67616d0000b2739fa79040de02a72663f24323,album,https://open.spotify.com/track/5cAN3P7jWVf78gev1eF7TJ
Drip Too Hard (Lil Baby & Gunna),Lil Baby, Gunna,undefined,Drip Harder,https://i.scdn.co/image/ab67616d0000b273ce159a3ba2096e13fa9d4b4c,album,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
POPSTAR (feat. Drake),DJ Khaled, Drake,undefined,KHALED KHALED,https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb,album,https://open.spotify.com/track/1sbEeUY8KsdvgiQi26JBFz
WE GOING CRAZY (feat. H.E.R. & Migos),DJ Khaled, H.E.R., Migos,undefined,KHALED KHALED,https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb,album,https://open.spotify.com/track/6BvcWv1vfVJSoWix7L5BAP
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled, Lil Baby, Lil Durk,undefined,KHALED KHALED,https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb,album,https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz
Demons in My Orbit,guardin,undefined,Demons in My Orbit,https://i.scdn.co/image/ab67616d0000b273c32184e0d793e2d771c7d32f,single,https://open.spotify.com/track/20HB3FzjaKennmHRcpDvtz
i think you're really cool,guardin,undefined,i think you're really cool,https://i.scdn.co/image/ab67616d0000b273bf70d7fca738f3bf105e9036,single,https://open.spotify.com/track/78cIbVjU1xn7mbQ9i35avl
Perfecto,Sen Senra,undefined,Perfecto,https://i.scdn.co/image/ab67616d0000b2736d821716ecba2392d35d41f9,single,https://open.spotify.com/track/6ZGY81sGxvEpVSO1UWDvsG
A fuego,DrefQuila,undefined,Trend,https://i.scdn.co/image/ab67616d0000b273986afae1334bcf81b77d773a,album,https://open.spotify.com/track/5gkSbR9E0jDgv65XeT5v5R
Forever Alone,Paulo Londra,undefined,Homerun,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,album,https://open.spotify.com/track/4b2V2ZuTYELubat4l5qZaE
Demasiado Loco,Paulo Londra,undefined,Homerun,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,album,https://open.spotify.com/track/1algWk375QvT1XNJJbRsGM
Little Bird,Casey,undefined,Love Is Not Enough,https://i.scdn.co/image/ab67616d0000b273d9512201322147ca0832fbfe,album,https://open.spotify.com/track/2pssw953DXC1HHUcrD3Atw
Too Much, Too Soon,Our Past Days,undefined,Keep Safe,https://i.scdn.co/image/ab67616d0000b273441a01aaa4032f5474ab8b55,album,https://open.spotify.com/track/4NLj8m6lkfyP7fSz0PjwiO
Loca - Remix,KHEA, Bad Bunny, Duki, Cazzu,undefined,Loca Remix,https://i.scdn.co/image/ab67616d0000b27360a1b828beab034f65ad785b,single,https://open.spotify.com/track/2ECIwi1a7mfokdDkkJ08Ne
Loca,KHEA, Duki, Cazzu, Omar Varela, MYKKA,undefined,Loca,https://i.scdn.co/image/ab67616d0000b273907c363225bfd55a5dbb4051,single,https://open.spotify.com/track/0vnrhysrKKRdNYFKLAGzRc
World Full of Snakes,DROELOE, PJOTR V,undefined,A Promise Is Made,https://i.scdn.co/image/ab67616d0000b273eb7e2e245666cb9eed14c992,single,https://open.spotify.com/track/0N4yU78SrvbtM38YdoEhyy
Snake,Lil Keed,undefined,Long Live Mexico,https://i.scdn.co/image/ab67616d0000b27354b955a0910649b9d6084cc0,album,https://open.spotify.com/track/3wdnX9UwfyXkNq0FJVhQQD
Pop Out (feat. Lil Tjay),Polo G, Lil Tjay,undefined,Die A Legend,https://i.scdn.co/image/ab67616d0000b273ae8b07ecdcf7aadefe00264f,album,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
REEL IT IN,Aminé,undefined,ONEPOINTFIVE,https://i.scdn.co/image/ab67616d0000b273a52fb68f00620e45ed7467c5,album,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
Wendy,Shotgun Willy, Yung Craka,undefined,Willy the Kid,https://i.scdn.co/image/ab67616d0000b2737a7fe0a5a2aa74112482b73f,single,https://open.spotify.com/track/00qMBaXdcR66Up91ZYl2dP
Cheat Codes for Hoes,Shotgun Willy, TRAQULA,undefined,Cheat Codes for Hoes,https://i.scdn.co/image/ab67616d0000b273375b1f02225f9435a574e5ec,single,https://open.spotify.com/track/10iTEeb8hoM5jBGh0OxBOO
Smooth Criminal,Alien Ant Farm,undefined,Anthology,https://i.scdn.co/image/ab67616d0000b2733aa5698b9f13447a6ccc0dcc,album,https://open.spotify.com/track/5z6xHjCZr7a7AIcy8sPBKy
Last Resort,Papa Roach,undefined,Infest,https://i.scdn.co/image/ab67616d0000b273985bf5ede2fe4a048ee85f28,album,https://open.spotify.com/track/5W8YXBz9MTIDyrpYaCg2Ky
Runnin,21 Savage, Metro Boomin,undefined,SAVAGE MODE II,https://i.scdn.co/image/ab67616d0000b273aa57907bf0cb2ca0c8cc74bc,album,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
GREECE (feat. Drake),DJ Khaled, Drake,undefined,KHALED KHALED,https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb,album,https://open.spotify.com/track/3gruCKVuhCsRjs3a3dG8CA
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott, ROSALÍA, Lil Baby,undefined,JACKBOYS,https://i.scdn.co/image/ab67616d0000b273dfc2f59568272de50a257f2f,album,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
OUT WEST (feat. Young Thug),JACKBOYS, Travis Scott, Young Thug,undefined,JACKBOYS,https://i.scdn.co/image/ab67616d0000b273dfc2f59568272de50a257f2f,album,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
Diamonds,Lil Xan,undefined,TOTAL XANARCHY,https://i.scdn.co/image/ab67616d0000b273b1950512a3bc3b9a36ad317d,album,https://open.spotify.com/track/33x6PKa2BdKxQTicGAsTBD
Xanarchy,Lil Xan,undefined,Xanarchy,https://i.scdn.co/image/ab67616d0000b273b8837fa3bf5709402efeef10,single,https://open.spotify.com/track/3etxMncvnemdyJlDVBuIat
Live or Die,Noah Cyrus, Lil Xan,undefined,Live or Die,https://i.scdn.co/image/ab67616d0000b273609376cdcf07c7649dbc64cb,single,https://open.spotify.com/track/0OiXVxQHUFxvYxQew4xyhD
Moonlight,Lil Xan, Charli XCX,undefined,TOTAL XANARCHY,https://i.scdn.co/image/ab67616d0000b273b1950512a3bc3b9a36ad317d,album,https://open.spotify.com/track/2PSfFKZqZPCSPB0wKUxpsq
Color Blind,Diplo, Lil Xan,undefined,Color Blind,https://i.scdn.co/image/ab67616d0000b273b08e9d9e74be3dc6d9f8712a,single,https://open.spotify.com/track/7thTA3hqO2MgOlzo0rPInX
Betrayed,Lil Xan,undefined,TOTAL XANARCHY,https://i.scdn.co/image/ab67616d0000b273b1950512a3bc3b9a36ad317d,album,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
Desires (with Future),Drake, Future,undefined,Dark Lane Demo Tapes,https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f,album,https://open.spotify.com/track/7eYAHC0RbBF9eaqWzT34Aq
Toosie Slide,Drake,undefined,Dark Lane Demo Tapes,https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f,album,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
Chicago Freestyle (feat. Giveon),Drake, Giveon,undefined,Dark Lane Demo Tapes,https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f,album,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
Southside,Lil Baby,undefined,Harder Than Ever,https://i.scdn.co/image/ab67616d0000b2736cab41f8c84d6164976400d4,album,https://open.spotify.com/track/5lf3ajySox32qFvGEf2TFM
lovely (with Khalid),Billie Eilish, Khalid,undefined,lovely (with Khalid),https://i.scdn.co/image/ab67616d0000b2738a3f0a3ca7929dea23cd274c,single,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
whoa (mind in awe),XXXTENTACION,undefined,SKINS,https://i.scdn.co/image/ab67616d0000b273da9e59639a9759d8952890c6,album,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
STARING AT THE SKY,XXXTENTACION,undefined,SKINS,https://i.scdn.co/image/ab67616d0000b273da9e59639a9759d8952890c6,album,https://open.spotify.com/track/4KpKyRFwN0gcwj58Uqjv7q
difference (interlude),XXXTENTACION,undefined,SKINS,https://i.scdn.co/image/ab67616d0000b273da9e59639a9759d8952890c6,album,https://open.spotify.com/track/5itzep0nGnq7hxCfFNsTIR
